tconst,ordering,nconst,category,job,characters
tt1606389,4,nm0001448,actress,\N,"[""Rita Thornton""]"
tt1606389,5,nm1302591,director,\N,\N
tt1606389,6,nm0463359,writer,screenplay,\N
tt1606389,7,nm0799050,writer,screenplay,\N
tt1606389,8,nm0441300,writer,screenplay,\N
tt1606389,9,nm1213974,writer,story,\N
tt1620933,10,nm1589714,editor,\N,\N
tt1620933,1,nm0451234,actor,\N,"[""Paan Singh Tomar""]"
tt1620933,2,nm2977124,actress,\N,"[""Indra Singh Tomar""]"
tt1620933,3,nm10564417,actor,\N,"[""Paan Singh Gang's Pehalwan""]"
tt1620933,4,nm8450324,actor,\N,"[""Gernail Singh""]"
tt1620933,5,nm0223606,director,\N,\N
tt1620933,6,nm1538581,writer,screenplay,\N
tt1620933,7,nm0780098,producer,producer,\N
tt1620933,8,nm2373487,composer,\N,\N
tt1620933,9,nm3082936,cinematographer,\N,\N
tt1623205,10,nm0000384,composer,\N,\N
tt1623205,1,nm0290556,actor,\N,"[""Oz""]"
tt1623205,2,nm0931329,actress,\N,"[""Annie"",""Glinda""]"
tt1623205,3,nm0001838,actress,\N,"[""Evanora""]"
tt1623205,4,nm0005109,actress,\N,"[""Theodora"",""Wicked Witch of the West""]"
tt1623205,5,nm0000600,director,\N,\N
tt1623205,6,nm0438449,writer,screenplay,\N
tt1623205,7,nm1865755,writer,screenplay,\N
tt1623205,8,nm0000875,writer,Oz works,\N
tt1623205,9,nm0005387,producer,producer,\N
tt1630029,10,nm0484457,producer,producer,\N
tt1630029,1,nm0941777,actor,\N,"[""Jake""]"
tt1630029,2,nm0757855,actress,\N,"[""Neytiri""]"
tt1630029,3,nm0000244,actress,\N,"[""Kiri""]"
tt1630029,4,nm0002332,actor,\N,"[""Quaritch""]"
tt1630029,5,nm0000116,director,\N,\N
tt1630029,6,nm0415425,writer,screenplay by,\N
tt1630029,7,nm0798646,writer,screenplay by,\N
tt1630029,8,nm0295264,writer,story by,\N
tt1630029,9,nm0004307,writer,story by,\N
tt1631867,10,nm1354139,producer,producer,\N
tt1631867,1,nm0000129,actor,\N,"[""Cage""]"
tt1631867,2,nm1289434,actress,\N,"[""Rita""]"
tt1631867,3,nm0000200,actor,\N,"[""Master Sergeant Farell""]"
tt1631867,4,nm0322407,actor,\N,"[""General Brigham""]"
tt1631867,5,nm0510731,director,\N,\N
tt1631867,6,nm0003160,writer,screenplay by,\N
tt1631867,7,nm0125336,writer,screenplay by,\N
tt1631867,8,nm3890871,writer,screenplay by,\N
tt1631867,9,nm3872326,writer,"based on the novel ""All You Need Is Kill"" by",\N
tt1632708,10,nm0787265,producer,producer,\N
tt1632708,1,nm0005109,actress,\N,"[""Jamie""]"
tt1632708,2,nm0005493,actor,\N,"[""Dylan""]"
tt1632708,3,nm0165101,actress,\N,"[""Lorna""]"
tt1632708,4,nm0001184,actress,\N,"[""Annie""]"
tt1632708,5,nm0323239,director,\N,\N
tt1632708,6,nm2226647,writer,screenplay,\N
tt1632708,7,nm2226970,writer,screenplay,\N
tt1632708,8,nm0679037,writer,story,\N
tt1632708,9,nm0323065,producer,producer,\N
tt1636826,10,nm0343846,editor,\N,\N
tt1636826,1,nm3287038,actor,\N,"[""Thomas""]"
tt1636826,2,nm3967796,actor,\N,"[""Costa""]"
tt1636826,3,nm3967854,actor,\N,"[""JB""]"
tt1636826,4,nm3967702,actor,\N,"[""Dax""]"
tt1636826,5,nm1294036,director,\N,\N
tt1636826,6,nm0236966,writer,screenplay,\N
tt1636826,7,nm0045209,writer,screenplay,\N
tt1636826,8,nm0680846,producer,producer,\N
tt1636826,9,nm1092952,cinematographer,\N,\N
tt1637688,10,nm0821205,editor,\N,\N
tt1637688,1,nm0005493,actor,\N,"[""Will Salas""]"
tt1637688,2,nm1086543,actress,\N,"[""Sylvia Weis""]"
tt1637688,3,nm0614165,actor,\N,"[""Raymond Leon""]"
tt1637688,4,nm1312575,actress,\N,"[""Rachel Salas""]"
tt1637688,5,nm0629272,director,\N,\N
tt1637688,6,nm0008953,producer,producer,\N
tt1637688,7,nm0628080,producer,producer,\N
tt1637688,8,nm0035661,composer,\N,\N
tt1637688,9,nm0005683,cinematographer,director of photography,\N
tt1637725,10,nm0614774,composer,\N,\N
tt1637725,1,nm0000242,actor,\N,"[""John Bennett""]"
tt1637725,2,nm0005109,actress,\N,"[""Lori Collins""]"
tt1637725,3,nm0532235,actor,\N,"[""Ted""]"
tt1637725,4,nm0570364,actor,\N,"[""Rex""]"
tt1637725,5,nm1273148,writer,screenplay by,\N
tt1637725,6,nm1273397,writer,screenplay by,\N
tt1637725,7,nm0164063,producer,producer,\N
tt1637725,8,nm1124997,producer,producer,\N
tt1637725,9,nm0835959,producer,producer,\N
tt1638355,10,nm0164626,producer,producer,\N
tt1638355,1,nm0147147,actor,\N,"[""Solo""]"
tt1638355,2,nm2309517,actor,\N,"[""Illya""]"
tt1638355,3,nm2539953,actress,\N,"[""Gaby""]"
tt1638355,4,nm4456120,actress,\N,"[""Victoria""]"
tt1638355,5,nm0005363,director,\N,\N
tt1638355,6,nm0927880,writer,screenplay by,\N
tt1638355,7,nm0458566,writer,story by,\N
tt1638355,8,nm0933276,writer,story by,\N
tt1638355,9,nm0738222,writer,based on the television series created by,\N
tt1639426,10,nm11132843,producer,producer,\N
tt1639426,1,nm3888054,actor,\N,"[""Rohan Singh""]"
tt1639426,2,nm0747172,actor,\N,"[""Bhairav Singh""]"
tt1639426,3,nm3190972,actor,\N,"[""Maninder Singh""]"
tt1639426,4,nm0438632,actor,\N,"[""Jimmy Singh""]"
tt1639426,5,nm0003939,director,\N,\N
tt1639426,6,nm0440604,writer,written by,\N
tt1639426,7,nm3060590,writer,Rohan's poems and stories,\N
tt1639426,8,nm4392112,writer,Rohan's poems and stories,\N
tt1639426,9,nm0780098,producer,producer,\N
tt1645170,10,nm0748784,producer,producer,\N
tt1645170,1,nm0056187,actor,\N,"[""Aladeen"",""Efawadh""]"
tt1645170,2,nm0267506,actress,\N,"[""Zoey""]"
tt1645170,3,nm0000604,actor,\N,"[""Clayton""]"
tt1645170,4,nm0001426,actor,\N,"[""Tamir""]"
tt1645170,5,nm0153078,director,\N,\N
tt1645170,6,nm0073688,writer,written by,\N
tt1645170,7,nm0541635,writer,written by,\N
tt1645170,8,nm0769840,writer,written by,\N
tt1645170,9,nm0385630,producer,producer,\N
tt1646971,10,nm0139758,editor,\N,\N
tt1646971,1,nm0059431,actor,\N,"[""Hiccup""]"
tt1646971,2,nm0000949,actress,\N,"[""Valka""]"
tt1646971,3,nm0124930,actor,\N,"[""Stoick""]"
tt1646971,4,nm0272401,actor,\N,"[""Gobber""]"
tt1646971,5,nm0213450,director,\N,\N
tt1646971,6,nm2441763,writer,"based upon the ""How to Train Your Dragon"" book series by",\N
tt1646971,7,nm0036366,producer,producer,\N
tt1646971,8,nm0694173,composer,\N,\N
tt1646971,9,nm0956710,cinematographer,\N,\N
tt1649418,10,nm0005592,producer,producer,\N
tt1649418,1,nm0331516,actor,\N,"[""Six""]"
tt1649418,2,nm0262635,actor,\N,"[""Lloyd Hansen""]"
tt1649418,3,nm1869101,actress,\N,"[""Dani Miranda""]"
tt1649418,4,nm0000671,actor,\N,"[""Fitzroy""]"
tt1649418,5,nm0751577,director,\N,\N
tt1649418,6,nm0751648,director,\N,\N
tt1649418,7,nm1321655,writer,screenplay by,\N
tt1649418,8,nm1321656,writer,screenplay by,\N
tt1649418,9,nm3892675,writer,based on the book by,\N
tt1649419,10,nm0057623,producer,producer,\N
tt1649419,1,nm0915208,actress,\N,"[""Maria""]"
tt1649419,2,nm0000191,actor,\N,"[""Henry""]"
tt1649419,3,nm4043618,actor,\N,"[""Lucas""]"
tt1649419,4,nm3009594,actor,\N,"[""Simon""]"
tt1649419,5,nm1291105,director,\N,\N
tt1649419,6,nm1037221,writer,written by,\N
tt1649419,7,nm5377442,writer,story,\N
tt1649419,8,nm1428086,producer,producer,\N
tt1649419,9,nm1973308,producer,producer,\N
tt1650062,10,nm0104783,editor,\N,\N
tt1650062,1,nm1102577,actress,\N,"[""Alice Dainard""]"
tt1650062,2,nm1404488,actress,\N,"[""Jen Kaznyk""]"
tt1650062,3,nm0151419,actor,\N,"[""Deputy Jackson Lamb""]"
tt1650062,4,nm1525807,actor,\N,"[""Joe Lamb""]"
tt1650062,5,nm0009190,director,\N,\N
tt1650062,6,nm1333357,producer,producer,\N
tt1650062,7,nm0000229,producer,producer,\N
tt1650062,8,nm0315974,composer,\N,\N
tt1650062,9,nm0284583,cinematographer,director of photography,\N
tt1650554,10,nm0000093,producer,producer,\N
tt1650554,1,nm1093951,actor,\N,"[""Dave Lizewski"",""Kick-Ass""]"
tt1650554,2,nm1631269,actress,\N,"[""Mindy Macready"",""Hit Girl""]"
tt1650554,3,nm2395586,actor,\N,"[""Chris D'Amico"",""The Motherfucker""]"
tt1650554,4,nm0000120,actor,\N,"[""Colonel Stars and Stripes""]"
tt1650554,5,nm0905592,director,\N,\N
tt1650554,6,nm2092839,writer,comic book,\N
tt1650554,7,nm1348210,writer,comic book,\N
tt1650554,8,nm0092061,producer,producer,\N
tt1650554,9,nm1331055,producer,producer,\N
tt1655442,10,nm0071879,production_designer,\N,\N
tt1655442,1,nm0241121,actor,\N,"[""George Valentin""]"
tt1655442,2,nm0067367,actress,\N,"[""Peppy Miller""]"
tt1655442,3,nm0000422,actor,\N,"[""Al Zimmer""]"
tt1655442,4,nm0000342,actor,\N,"[""Clifton""]"
tt1655442,5,nm0371890,director,\N,\N
tt1655442,6,nm0486627,producer,producer,\N
tt1655442,7,nm0099753,composer,\N,\N
tt1655442,8,nm0771526,cinematographer,director of photography,\N
tt1655442,9,nm2691134,editor,\N,\N
tt1659337,10,nm0242491,cinematographer,director of photography,\N
tt1659337,1,nm0503567,actor,\N,"[""Charlie""]"
tt1659337,2,nm0914612,actress,\N,"[""Sam""]"
tt1659337,3,nm3009232,actor,\N,"[""Patrick""]"
tt1659337,4,nm0748620,actor,\N,"[""Mr. Anderson""]"
tt1659337,5,nm0154716,director,\N,\N
tt1659337,6,nm0355147,producer,producer,\N
tt1659337,7,nm0000518,producer,producer,\N
tt1659337,8,nm0809833,producer,producer,\N
tt1659337,9,nm0111649,composer,\N,\N
tt1663202,10,nm0661289,producer,producer,\N
tt1663202,1,nm0000138,actor,\N,"[""Hugh Glass""]"
tt1663202,2,nm0362766,actor,\N,"[""John Fitzgerald""]"
tt1663202,3,nm2401020,actor,\N,"[""Bridger""]"
tt1663202,4,nm1727304,actor,\N,"[""Captain Andrew Henry""]"
tt1663202,5,nm0327944,director,\N,\N
tt1663202,6,nm1872664,writer,screenplay,\N
tt1663202,7,nm3488559,writer,based in part on the novel by,\N
tt1663202,8,nm0326512,producer,producer,\N
tt1663202,9,nm0586969,producer,producer,\N
tt1663662,10,nm1014697,composer,\N,\N
tt1663662,1,nm0252961,actor,\N,"[""Stacker Pentecost""]"
tt1663662,2,nm0402271,actor,\N,"[""Raleigh Becket""]"
tt1663662,3,nm0452860,actress,\N,"[""Mako Mori""]"
tt1663662,4,nm0206359,actor,\N,"[""Dr. Newton Geiszler""]"
tt1663662,5,nm0868219,director,\N,\N
tt1663662,6,nm2012438,writer,screenplay,\N
tt1663662,7,nm0419169,producer,producer,\N
tt1663662,8,nm0661289,producer,producer,\N
tt1663662,9,nm2100078,producer,producer,\N
tt1667889,10,nm0232561,producer,producer,\N
tt1667889,1,nm0005380,actor,\N,"[""Manny""]"
tt1667889,2,nm0001459,actor,\N,"[""Diego""]"
tt1667889,3,nm0000491,actor,\N,"[""Sid""]"
tt1667889,4,nm2106637,actor,\N,"[""Squint""]"
tt1667889,5,nm0553942,director,\N,\N
tt1667889,6,nm0862211,director,\N,\N
tt1667889,7,nm0073850,writer,screenplay by,\N
tt1667889,8,nm0297229,writer,screenplay by,\N
tt1667889,9,nm1000858,writer,story by,\N
tt1670345,10,nm0476064,producer,producer,\N
tt1670345,1,nm0251986,actor,\N,"[""J. Daniel Atlas""]"
tt1670345,2,nm0996669,actor,\N,"[""Evans""]"
tt1670345,3,nm0749263,actor,\N,"[""Dylan Rhodes""]"
tt1670345,4,nm0000437,actor,\N,"[""Merritt McKinney""]"
tt1670345,5,nm0504642,director,\N,\N
tt1670345,6,nm0004412,writer,screenplay,\N
tt1670345,7,nm0945026,writer,screenplay,\N
tt1670345,8,nm3242689,writer,screenplay,\N
tt1670345,9,nm0169256,producer,producer,\N
tt1673434,10,nm0001980,composer,\N,\N
tt1673434,1,nm0829576,actress,\N,"[""Bella Swan""]"
tt1673434,2,nm1500155,actor,\N,"[""Edward Cullen""]"
tt1673434,3,nm1210124,actor,\N,"[""Jacob Black""]"
tt1673434,4,nm0004906,actor,\N,"[""Dr. Carlisle Cullen""]"
tt1673434,5,nm0174374,director,\N,\N
tt1673434,6,nm2769412,writer,"based on the novel ""Breaking Dawn"" by",\N
tt1673434,7,nm0742279,writer,screenplay by,\N
tt1673434,8,nm0324041,producer,producer,\N
tt1673434,9,nm1651942,producer,producer,\N
tt1675434,10,nm1133525,producer,producer,\N
tt1675434,1,nm0167388,actor,\N,"[""Philippe""]"
tt1675434,2,nm1082477,actor,\N,"[""Driss""]"
tt1675434,3,nm0494504,actress,\N,"[""Yvonne""]"
tt1675434,4,nm1109153,actress,\N,"[""Magalie""]"
tt1675434,5,nm0619923,director,\N,\N
tt1675434,6,nm0865918,director,\N,\N
tt1675434,7,nm4778840,writer,adapted from his autobiographical tale Le Second Souffle,\N
tt1675434,8,nm1457753,producer,producer,\N
tt1675434,9,nm1552771,producer,producer,\N
tt1677720,10,nm1069736,producer,producer,\N
tt1677720,1,nm4446467,actor,\N,"[""Parzival"",""Wade""]"
tt1677720,2,nm4972453,actress,\N,"[""Art3mis"",""Samantha""]"
tt1677720,3,nm0578853,actor,\N,"[""Sorrento""]"
tt1677720,4,nm2913119,actress,\N,"[""Aech"",""Helen""]"
tt1677720,5,nm0000229,director,\N,\N
tt1677720,6,nm0672015,writer,screenplay by,\N
tt1677720,7,nm2094392,writer,screenplay by,\N
tt1677720,8,nm0209773,producer,producer,\N
tt1677720,9,nm2252124,producer,producer,\N
tt1690953,10,nm0577560,producer,producer,\N
tt1690953,1,nm0136797,actor,\N,"[""Gru""]"
tt1690953,2,nm1325419,actress,\N,"[""Lucy""]"
tt1690953,3,nm0000973,actor,\N,"[""Eduardo Pérez"",""El Macho""]"
tt1690953,4,nm1388927,actress,\N,"[""Margo""]"
tt1690953,5,nm1853544,director,\N,\N
tt1690953,6,nm0719208,director,\N,\N
tt1690953,7,nm0666791,writer,written by,\N
tt1690953,8,nm0202425,writer,written by,\N
tt1690953,9,nm0372329,producer,producer,\N
tt1700841,10,nm2691892,producer,producer,\N
tt1700841,1,nm0736622,actor,\N,"[""Frank"",""Sergeant Pepper""]"
tt1700841,2,nm1325419,actress,\N,"[""Brenda""]"
tt1700841,3,nm1706767,actor,\N,"[""Carl""]"
tt1700841,4,nm0008533,actor,\N,"[""Mariachi Salsa"",""Gefilte Fish""]"
tt1700841,5,nm0970447,director,\N,\N
tt1700841,6,nm0862911,director,\N,\N
tt1700841,7,nm3773434,writer,screenplay by,\N
tt1700841,8,nm3782043,writer,screenplay by,\N
tt1700841,9,nm1698571,writer,screenplay by,\N
tt1706593,10,nm1148952,editor,\N,\N
tt1706593,1,nm2851530,actor,\N,"[""Andrew Detmer""]"
tt1706593,2,nm3887625,actor,\N,"[""Matt Garetty""]"
tt1706593,3,nm0430107,actor,\N,"[""Steve Montgomery""]"
tt1706593,4,nm0446672,actor,\N,"[""Richard Detmer""]"
tt1706593,5,nm2503633,director,\N,\N
tt1706593,6,nm0484840,writer,screenplay,\N
tt1706593,7,nm0204862,producer,producer,\N
tt1706593,8,nm0775443,producer,producer,\N
tt1706593,9,nm0421608,cinematographer,director of photography,\N
tt1706620,10,nm0661791,producer,producer,\N
tt1706620,1,nm0262635,actor,\N,"[""Curtis""]"
tt1706620,2,nm0068260,actor,\N,"[""Edgar""]"
tt1706620,3,nm0842770,actress,\N,"[""Mason""]"
tt1706620,4,nm0000438,actor,\N,"[""Wilford""]"
tt1706620,5,nm0094435,director,\N,\N
tt1706620,6,nm2441468,writer,"based on ""Le Transperceneige"" by",\N
tt1706620,7,nm0499429,writer,"based on ""Le Transperceneige"" by",\N
tt1706620,8,nm2440893,writer,"based on ""Le Transperceneige"" by",\N
tt1706620,9,nm1031176,writer,screenplay by,\N
tt1707386,10,nm0401076,writer,"based on: the original stage musical ""Les Misérables"", from the novel by",\N
tt1707386,1,nm0413168,actor,\N,"[""Jean Valjean""]"
tt1707386,2,nm0000128,actor,\N,"[""Javert""]"
tt1707386,3,nm0004266,actress,\N,"[""Fantine""]"
tt1707386,4,nm1086543,actress,\N,"[""Cosette""]"
tt1707386,5,nm0393799,director,\N,\N
tt1707386,6,nm0629933,writer,screenplay by,\N
tt1707386,7,nm0098842,writer,screenplay by,\N
tt1707386,8,nm0774744,writer,screenplay by,\N
tt1707386,9,nm0471014,writer,screenplay by,\N
tt1723121,10,nm0070454,producer,producer,\N
tt1723121,1,nm0837177,actor,\N,"[""David Clark""]"
tt1723121,2,nm0000098,actress,\N,"[""Rose O'Reilly""]"
tt1723121,3,nm0731075,actress,\N,"[""Casey Mathis""]"
tt1723121,4,nm1159180,actor,\N,"[""Brad Gurdlinger""]"
tt1723121,5,nm1098493,director,\N,\N
tt1723121,6,nm1462097,writer,screenplay,\N
tt1723121,7,nm0264520,writer,screenplay,\N
tt1723121,8,nm1890845,writer,screenplay,\N
tt1723121,9,nm1898234,writer,screenplay,\N
tt1723811,10,nm0090312,cinematographer,director of photography,\N
tt1723811,1,nm1055413,actor,\N,"[""Brandon""]"
tt1723811,2,nm1659547,actress,\N,"[""Sissy""]"
tt1723811,3,nm0197647,actor,\N,"[""David""]"
tt1723811,4,nm3046705,actress,\N,"[""Woman on Subway Train""]"
tt1723811,5,nm2588606,director,\N,\N
tt1723811,6,nm0604448,writer,written by,\N
tt1723811,7,nm2096617,producer,producer,\N
tt1723811,8,nm0792431,producer,producer,\N
tt1723811,9,nm1879532,composer,\N,\N
tt1727824,10,nm0005875,cinematographer,director of photography,\N
tt1727824,1,nm1785339,actor,\N,"[""Freddie Mercury""]"
tt1727824,2,nm2377903,actress,\N,"[""Mary Austin""]"
tt1727824,3,nm3152605,actor,\N,"[""Brian May""]"
tt1727824,4,nm5228887,actor,\N,"[""Roger Taylor""]"
tt1727824,5,nm0001741,director,\N,\N
tt1727824,6,nm0565026,writer,story by,\N
tt1727824,7,nm0604948,writer,story by,\N
tt1727824,8,nm0063473,producer,producer,\N
tt1727824,9,nm0454752,producer,producer,\N
tt1731141,10,nm1261078,producer,producer,\N
tt1731141,1,nm0000148,actor,\N,"[""Colonel Graff""]"
tt1731141,2,nm2633535,actor,\N,"[""Ender Wiggin""]"
tt1731141,3,nm2794962,actress,\N,"[""Petra Arkanian""]"
tt1731141,4,nm1113550,actress,\N,"[""Valentine Wiggin""]"
tt1731141,5,nm0004303,director,\N,\N
tt1731141,6,nm0136298,writer,based on the book Ender's Game by,\N
tt1731141,7,nm0153590,producer,producer,\N
tt1731141,8,nm0376274,producer,producer,\N
tt1731141,9,nm0476064,producer,producer,\N
tt1735898,10,nm0005387,producer,producer,\N
tt1735898,1,nm0829576,actress,\N,"[""Snow White""]"
tt1735898,2,nm1165110,actor,\N,"[""The Huntsman""]"
tt1735898,3,nm0000234,actress,\N,"[""Ravenna""]"
tt1735898,4,nm3510471,actor,\N,"[""William""]"
tt1735898,5,nm2782185,director,\N,\N
tt1735898,6,nm2489193,writer,screenplay,\N
tt1735898,7,nm0359387,writer,screenplay,\N
tt1735898,8,nm0024925,writer,screenplay,\N
tt1735898,9,nm0580303,producer,producer,\N
tt1745960,10,nm0472567,writer,screenplay by,\N
tt1745960,1,nm0000129,actor,\N,"[""Capt. Pete 'Maverick' Mitchell""]"
tt1745960,2,nm0000124,actress,\N,"[""Penny Benjamin""]"
tt1745960,3,nm1886602,actor,\N,"[""Lt. Bradley 'Rooster' Bradshaw""]"
tt1745960,4,nm0000174,actor,\N,"[""Adm. Tom 'Iceman' Kazansky""]"
tt1745960,5,nm2676052,director,\N,\N
tt1745960,6,nm0143596,writer,based on characters created by,\N
tt1745960,7,nm0258390,writer,based on characters created by,\N
tt1745960,8,nm0185976,writer,story by,\N
tt1745960,9,nm1098479,writer,story by,\N
tt1748122,10,nm0006035,composer,\N,\N
tt1748122,1,nm4442068,actor,\N,"[""Sam""]"
tt1748122,2,nm4442319,actress,\N,"[""Suzy""]"
tt1748122,3,nm0000246,actor,\N,"[""Captain Sharp""]"
tt1748122,4,nm0000195,actor,\N,"[""Mr. Bishop""]"
tt1748122,5,nm0027572,director,\N,\N
tt1748122,6,nm0178910,writer,written by,\N
tt1748122,7,nm0206154,producer,producer,\N
tt1748122,8,nm2262509,producer,producer,\N
tt1748122,9,nm0748784,producer,producer,\N
tt1764651,10,nm0503592,producer,producer,\N
tt1764651,1,nm0000230,actor,\N,"[""Barney Ross""]"
tt1764651,2,nm2955013,actor,\N,"[""Billy The Kid""]"
tt1764651,3,nm1330276,actor,\N,"[""Toll Road""]"
tt1764651,4,nm0000241,actor,\N,"[""Vilain""]"
tt1764651,5,nm0922346,director,\N,\N
tt1764651,6,nm0921013,writer,screenplay,\N
tt1764651,7,nm0442190,writer,story,\N
tt1764651,8,nm0013234,writer,story,\N
tt1764651,9,nm1709264,writer,characters,\N
tt1772341,10,nm2273444,composer,\N,\N
tt1772341,1,nm0000604,actor,\N,"[""Ralph""]"
tt1772341,2,nm1442113,actor,\N,"[""Felix""]"
tt1772341,3,nm0528331,actress,\N,"[""Calhoun""]"
tt1772341,4,nm0798971,actress,\N,"[""Vanellope""]"
tt1772341,5,nm0601781,director,\N,\N
tt1772341,6,nm1601882,writer,story by,\N
tt1772341,7,nm0714114,writer,story by,\N
tt1772341,8,nm1601644,writer,screenplay by,\N
tt1772341,9,nm1192875,producer,producer,\N
tt1790809,10,nm0064181,writer,based on characters created by,\N
tt1790809,1,nm0000136,actor,\N,"[""Captain Jack Sparrow""]"
tt1790809,2,nm0001691,actor,\N,"[""Hector Barbossa""]"
tt1790809,3,nm0000849,actor,\N,"[""Captain Salazar""]"
tt1790809,4,nm0089217,actor,\N,"[""Will Turner""]"
tt1790809,5,nm1461392,director,\N,\N
tt1790809,6,nm1650283,director,\N,\N
tt1790809,7,nm0622288,writer,screenplay by,\N
tt1790809,8,nm0744429,writer,story by,\N
tt1790809,9,nm0254645,writer,based on characters created by,\N
tt1790864,10,nm2125212,producer,producer,\N
tt1790864,1,nm3729721,actor,\N,"[""Thomas""]"
tt1790864,2,nm2546012,actress,\N,"[""Teresa""]"
tt1790864,3,nm2401020,actor,\N,"[""Gally""]"
tt1790864,4,nm1032473,actor,\N,"[""Newt""]"
tt1790864,5,nm1226871,director,\N,\N
tt1790864,6,nm3834300,writer,screenplay by,\N
tt1790864,7,nm2233127,writer,screenplay by,\N
tt1790864,8,nm2385905,writer,screenplay by,\N
tt1790864,9,nm4212895,writer,based upon the novel by,\N
tt1790885,10,nm0325549,editor,\N,\N
tt1790885,1,nm1567113,actress,\N,"[""Maya""]"
tt1790885,2,nm0249291,actor,\N,"[""Patrick - Squadron Team Leader""]"
tt1790885,3,nm0695435,actor,\N,"[""Justin - DEVGRU""]"
tt1790885,4,nm0835016,actor,\N,"[""George""]"
tt1790885,5,nm0000941,director,\N,\N
tt1790885,6,nm1676793,writer,written by,\N
tt1790885,7,nm2691892,producer,producer,\N
tt1790885,8,nm0006035,composer,\N,\N
tt1790885,9,nm0292132,cinematographer,director of photography,\N
tt1798684,10,nm0724854,producer,producer,\N
tt1798684,1,nm0350453,actor,\N,"[""Billy Hope""]"
tt1798684,2,nm1046097,actress,\N,"[""Maureen Hope""]"
tt1798684,3,nm4802218,actress,\N,"[""Leila Hope""]"
tt1798684,4,nm0001845,actor,\N,"[""Tick Wills""]"
tt1798684,5,nm0298807,director,\N,\N
tt1798684,6,nm1176676,writer,written by,\N
tt1798684,7,nm0085542,producer,producer,\N
tt1798684,8,nm0089820,producer,producer,\N
tt1798684,9,nm0724843,producer,producer,\N
tt1798709,10,nm1434016,editor,\N,\N
tt1798709,1,nm0001618,actor,\N,"[""Theodore""]"
tt1798709,2,nm0010736,actress,\N,"[""Amy""]"
tt1798709,3,nm0424060,actress,\N,"[""Samantha""]"
tt1798709,4,nm1913734,actress,\N,"[""Catherine""]"
tt1798709,5,nm0005069,director,\N,\N
tt1798709,6,nm2691892,producer,producer,\N
tt1798709,7,nm0484504,producer,producer,\N
tt1798709,8,nm1841348,composer,\N,\N
tt1798709,9,nm0887227,cinematographer,director of photography,\N
tt1800241,10,nm0837112,producer,producer,\N
tt1800241,1,nm0000288,actor,\N,"[""Irving Rosenfeld""]"
tt1800241,2,nm0010736,actress,\N,"[""Sydney Prosser""]"
tt1800241,3,nm0177896,actor,\N,"[""Richie DiMaso""]"
tt1800241,4,nm2225369,actress,\N,"[""Rosalyn Rosenfeld""]"
tt1800241,5,nm0751102,director,\N,\N
tt1800241,6,nm2545235,writer,written by,\N
